y,region,country,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,X5_Ct_2010_Da,lumpy
41.0503,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.0503,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.0503,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.0503,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.0503,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.0503,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.0503,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.0503,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.0503,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.050567,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.050567,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.050567,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.050567,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.050567,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.050567,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.050567,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.050567,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.027939,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.027939,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.027939,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.027939,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.027939,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.027939,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.027939,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.027939,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.027939,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.027939,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.027939,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.027939,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.041167,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.041167,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.041167,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.041167,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.041167,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.041167,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.041167,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.041167,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.041167,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.041167,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.389714,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.698409,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.698409,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.698409,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.698409,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.698409,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.5169,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.5169,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.816134,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.816134,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.816134,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.816134,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.816134,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.914144,2,0,71.8,7,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,0,1
40.936697,2,0,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2595.57264,1
40.936697,2,0,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2595.57264,1
40.936697,2,0,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2595.57264,1
40.936697,2,0,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2595.57264,1
42.180924,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.2,2,0,71.8,7,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,0,1
42.2,2,0,71.8,7,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,0,1
42.2,2,0,71.8,7,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,0,1
42.2,2,0,71.8,7,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,0,1
42.2,2,0,71.8,7,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,0,1
42.2,2,0,71.8,7,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,0,1
42.302799,2,0,78,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,808.1463792,1
42.302799,2,0,78,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,808.1463792,1
42.302799,2,0,78,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,808.1463792,1
41.916958,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
40.949295,2,0,78,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,462.5688405,1
40.949295,2,0,78,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,462.5688405,1
40.949295,2,0,78,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,462.5688405,1
40.418043,2,0,71.1,7.3,25.15,0.7,89.5,-3.9,-0.2,3.5,4.3,11.33,192,452.0704967,1
41.869161,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.656342,2,0,73.6,7.7,14.72,0.8,117.4,1.2,5,8.9,6.5,10.6,150,950.6556718,1
41.656342,2,0,73.6,7.7,14.72,0.8,117.4,1.2,5,8.9,6.5,10.6,150,950.6556718,1
41.656342,2,0,73.6,7.7,14.72,0.8,117.4,1.2,5,8.9,6.5,10.6,150,950.6556718,1
41.656342,2,0,73.6,7.7,14.72,0.8,117.4,1.2,5,8.9,6.5,10.6,150,950.6556718,1
41.945408,2,0,73.6,7.7,14.72,0.8,117.4,1.2,5,8.9,6.5,10.6,150,950.6556718,1
41.995731,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
40.969276,2,0,78,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,462.5688405,1
41.6103,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.6103,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.595927,2,0,73.6,7.7,14.72,0.8,117.4,1.2,5,8.9,6.5,10.6,150,950.6556718,1
41.6103,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.6103,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.6103,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.6103,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.6103,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.6103,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.6103,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.6103,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.621262,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.438381,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.438381,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.033306,2,0,80.1,6.7,25.04,0.7,59.6,-3.8,-0.4,3,4.4,10.81,151,229.7530403,1
41.033306,2,0,80.1,6.7,25.04,0.7,59.6,-3.8,-0.4,3,4.4,10.81,151,229.7530403,1
41.4917,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.4917,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
40.785355,2,0,78,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,462.5688405,1
41.683358,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.683358,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.683358,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.683358,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.683358,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
42.320066,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.056754,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
42.311189,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.311189,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.311189,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.311189,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.311189,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.311189,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.311189,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.311189,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.311189,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.311189,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.311189,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.311189,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.219648,2,0,78,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,808.1463792,1
41.436491,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.436491,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.436491,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
42.414187,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.414187,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.414187,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
41.679562,2,0,73.6,7.7,14.72,0.8,117.4,1.2,5,8.9,6.5,10.6,150,950.6556718,1
41.679562,2,0,73.6,7.7,14.72,0.8,117.4,1.2,5,8.9,6.5,10.6,150,950.6556718,1
41.679562,2,0,73.6,7.7,14.72,0.8,117.4,1.2,5,8.9,6.5,10.6,150,950.6556718,1
41.383256,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.383256,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.383256,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.383256,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.383256,2,0,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,1531.08631,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.665616,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.702025,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.702025,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.702025,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.704708,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.704708,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.704708,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.704708,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.704708,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.704708,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.704708,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.704708,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.704708,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.704708,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.704708,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
42.135139,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.135139,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.135139,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.135139,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.135139,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.135139,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.135139,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.135139,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.135139,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.135139,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.135139,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
41.978124,2,0,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,0,1
42.258798,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.41943,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.41943,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
42.41943,2,0,82,6,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,1140.51243,1
41.081944,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.081944,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.332938,2,0,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,866.3662016,1
41.520006,2,0,73.6,7.7,14.72,0.8,117.4,1.2,5,8.9,6.5,10.6,150,950.6556718,1
42.126216,2,0,71.8,7,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,0,1
42.110426,2,0,78,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,808.1463792,1
42.110426,2,0,78,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,808.1463792,1
42.388598,2,0,78,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,808.1463792,1
42.388598,2,0,78,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,808.1463792,1
41.526126,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.526126,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.526126,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.526126,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.526126,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.526126,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.526126,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.526126,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.526126,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
41.526126,2,0,81,6.6,24.49,0.8,79.1,-3.3,0,3.3,4.4,10.8,131,1087.326487,1
